id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
28477,2011-08-17,2011-08-17,,Central Time (US & Canada),,2203,jawinget,2011-08-19 03:41:18 UTC,2018-09-04 00:09:42 UTC,research,,http://www.inaturalist.org/observations/28477,https://static.inaturalist.org/photos/50548/medium.JPG,,"","",false,1,0,false,,"6207 Brian Lane Waterloo, IL",38.3044039543,-90.2522027493,,,,false,,,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
29155,2011-08-27,2011-08-27,,Central Time (US & Canada),,2203,jawinget,2011-08-27 08:17:39 UTC,2018-09-04 00:10:09 UTC,research,,http://www.inaturalist.org/observations/29155,https://static.inaturalist.org/photos/51330/medium.JPG,,"","",false,1,0,false,,"6207 Brian Lane Waterloo, IL",38.304461626,-90.2521920204,,,,false,,,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
106158,2012-07-25,2012-07-25,,Eastern Time (US & Canada),,5245,kent_miller,2012-07-27 01:52:24 UTC,2017-06-23 12:30:58 UTC,research,CC-BY,http://www.inaturalist.org/observations/106158,https://static.inaturalist.org/photos/152665/medium.JPG,,"","",false,1,0,false,,"Hartville, OH",40.9636685,-81.3312195,3281,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
106162,2012-07-25,2012-07-25,,Eastern Time (US & Canada),,5245,kent_miller,2012-07-27 02:00:34 UTC,2016-10-23 19:01:11 UTC,research,CC-BY,http://www.inaturalist.org/observations/106162,https://static.inaturalist.org/photos/152669/medium.JPG,,"","",false,1,0,false,,"Hartville, OH",40.9636685,-81.3312195,3281,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
110060,2012-08-05,2012-08-05,,Eastern Time (US & Canada),,5245,kent_miller,2012-08-07 15:09:20 UTC,2017-08-30 12:35:07 UTC,research,CC-BY,http://www.inaturalist.org/observations/110060,https://static.inaturalist.org/photos/157246/medium.JPG,,"","",false,1,0,false,,"Hartville, OH",40.9636685,-81.3312195,3281,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
110062,2012-08-02,2012-08-02,,Eastern Time (US & Canada),,5245,kent_miller,2012-08-07 15:28:18 UTC,2015-01-05 21:29:25 UTC,research,CC-BY,http://www.inaturalist.org/observations/110062,https://static.inaturalist.org/photos/157248/medium.JPG,,"","",false,1,0,false,,Camp Luz,40.7937356117,-81.7396124037,,,,false,,,Green Cloverworm Moth (Hypena scabra),Hypena scabra,Green Cloverworm Moth,Insecta,118513
110287,2012-08-07,2012-08-07,,Eastern Time (US & Canada),,5245,kent_miller,2012-08-08 12:50:16 UTC,2015-11-14 21:02:07 UTC,research,CC-BY,http://www.inaturalist.org/observations/110287,https://static.inaturalist.org/photos/157528/medium.JPG,,"","",false,1,0,false,,"Hartville, OH",40.9636685,-81.3312195,3281,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
111562,2012-08-08,2012-08-08,,Eastern Time (US & Canada),,4860,rcurtis,2012-08-11 14:55:31 UTC,2018-11-29 12:19:38 UTC,research,CC-BY,http://www.inaturalist.org/observations/111562,https://static.inaturalist.org/photos/159102/medium.JPG,,"","",false,1,0,false,,Tallmadge,41.101445,-81.441779,1,,,false,,manual,Green Cloverworm Moth (Hypena scabra),Hypena scabra,Green Cloverworm Moth,Insecta,118513
112249,Sun Aug 12 2012 17:25:30 GMT-0400 (EDT),2012-08-12,2012-08-12 21:25:30 UTC,Eastern Time (US & Canada),,6136,lward,2012-08-13 01:18:22 UTC,2016-05-09 17:44:33 UTC,research,CC-BY,http://www.inaturalist.org/observations/112249,https://static.inaturalist.org/photos/160028/medium.jpg,,"",About an inch in length,false,1,0,false,,"Headlands Beach State Park, Painesville, Ohio, US",41.7578333333,-81.2866666667,,,,false,,,Green Cloverworm Moth (Hypena scabra),Hypena scabra,Green Cloverworm Moth,Insecta,118513
121635,2012-09-11,2012-09-11,,Eastern Time (US & Canada),,8669,smpbiologist-rcurtis,2012-09-11 19:34:44 UTC,2016-05-17 22:14:25 UTC,research,CC-BY,http://www.inaturalist.org/observations/121635,https://static.inaturalist.org/photos/173534/medium.JPG,,"","",false,2,0,false,,"Riding Run Conservation Area, OH",41.2082862,-81.5966542,1727,,,false,,,Green Cloverworm Moth (Hypena scabra),Hypena scabra,Green Cloverworm Moth,Insecta,118513
128793,2012-09-30,2012-09-30,,Central Time (US & Canada),,1639,tonyg,2012-10-01 03:29:40 UTC,2018-09-04 00:29:48 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/128793,https://static.inaturalist.org/photos/181929/medium.jpg?1349062285,,Cache River,"",false,1,0,false,,"Wildcat Bluff, Johnson county, Illinois, U.S.A.",37.3762165351,-88.9304180846,,,,false,,,Green Cloverworm Moth (Hypena scabra),Hypena scabra,Green Cloverworm Moth,Insecta,118513
138357,2012-10-22,2012-10-22,,Eastern Time (US & Canada),,5245,kent_miller,2012-10-23 02:16:12 UTC,2014-11-21 10:38:21 UTC,research,CC-BY,http://www.inaturalist.org/observations/138357,https://static.inaturalist.org/photos/192057/medium.JPG?1350958577,,"","",false,1,0,false,,"Hartville, OH",40.9636685,-81.3312195,3281,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
155826,2012-12-01,2012-12-01,,Central Time (US & Canada),,1639,tonyg,2012-12-02 05:44:40 UTC,2014-11-21 10:54:11 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/155826,https://static.inaturalist.org/photos/213092/medium.jpg?1354427210,,Cache River,"",false,1,0,false,,"Wildcat Bluff, Johnson county, Illinois, U.S.A.",37.3761276541,-88.9304704964,,,,false,,,Green Cloverworm Moth (Hypena scabra),Hypena scabra,Green Cloverworm Moth,Insecta,118513
161340,2012-12-08,2012-12-08,,Central Time (US & Canada),,1639,tonyg,2012-12-12 23:39:02 UTC,2014-11-21 10:56:29 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/161340,https://static.inaturalist.org/photos/218229/medium.jpg?1355355548,,Cache River,"",false,1,0,false,,"Wildcat Bluff, Johnson county, Illinois, U.S.A.",37.3762384902,-88.9304181933,,,,false,,,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
183178,2013-01-13,2013-01-13,,Eastern Time (US & Canada),,4860,rcurtis,2013-01-19 23:54:38 UTC,2018-11-29 12:16:38 UTC,research,CC-BY,http://www.inaturalist.org/observations/183178,https://static.inaturalist.org/photos/237981/medium.JPG?1358639722,,"","",false,2,0,false,,Tallmadge,41.101445,-81.441779,1,,,false,,manual,Green Cloverworm Moth (Hypena scabra),Hypena scabra,Green Cloverworm Moth,Insecta,118513
198408,2012-08-17,2012-08-17,,Eastern Time (US & Canada),,6624,joannerusso,2013-02-14 20:27:39 UTC,2019-09-29 00:49:00 UTC,research,CC-BY,http://www.inaturalist.org/observations/198408,https://static.inaturalist.org/photos/252547/medium.JPG?1360873693,,moth,"",false,1,0,false,,"20 Hitchcock Rd, Rockingham, VT",43.132339,-72.525467,185,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
199080,2013-02-15,2013-02-15,,Central Time (US & Canada),,9706,greglasley,2013-02-15 22:44:06 UTC,2017-09-25 18:05:33 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/199080,https://static.inaturalist.org/photos/253128/medium.jpg?1360968291,,"","Green Cloverworm Moth
Hypena scabra
Dripping Springs,
Hays Co., Texas
15 February 2013",false,1,0,false,,"222 Peabody Pl., 78620",30.1987291717,-98.1146371365,,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
206394,2012-10-22,2012-10-22,,Eastern Time (US & Canada),,5245,kent_miller,2013-02-27 17:16:40 UTC,2014-11-21 12:18:31 UTC,research,CC-BY,http://www.inaturalist.org/observations/206394,https://static.inaturalist.org/photos/261892/medium.JPG?1361985460,,"","",false,1,0,false,,"Hartville, OH",40.9636685,-81.3312195,3281,,,false,,,Green Cloverworm Moth (Hypena scabra),Hypena scabra,Green Cloverworm Moth,Insecta,118513
295533,Mon Jun 10 2013 23:39:39 GMT-0400 (EDT),2013-06-10,2013-06-11 03:39:39 UTC,Eastern Time (US & Canada),,11792,kylejones,2013-06-11 18:37:36 UTC,2017-04-28 20:43:47 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/295533,https://static.inaturalist.org/photos/366064/medium.jpg?1370975904,,"","",false,2,0,false,,"11301 Tarlton Rd, Circleville, Ohio, US",39.5595,-82.8186666667,,,,false,,,Green Cloverworm Moth (Hypena scabra),Hypena scabra,Green Cloverworm Moth,Insecta,118513
310311,2013-06-23,2013-06-23,,Eastern Time (US & Canada),,12610,susanelliott,2013-06-24 16:32:39 UTC,2019-09-30 01:08:05 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/310311,https://static.inaturalist.org/photos/385051/medium.jpg?1372091582,,"","",false,1,0,false,,"Rutland Town, Vermont",43.628893,-72.939609,5,,,false,,,"Green Cloverworm Moth, Hypena scabra",Hypena scabra,Green Cloverworm Moth,Insecta,118513
322540,2013-07-05,2013-07-05,,Eastern Time (US & Canada),,6624,joannerusso,2013-07-06 12:10:03 UTC,2019-09-30 01:12:26 UTC,research,CC-BY,http://www.inaturalist.org/observations/322540,https://static.inaturalist.org/photos/401262/medium.JPG?1373112606,,moth,"",false,1,0,false,,"20 Hitchcock Rd, Rockingham, VT",43.132339,-72.525467,185,,,false,,,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
335588,2013-07-16,2013-07-16,,Central Time (US & Canada),,1639,tonyg,2013-07-17 17:33:59 UTC,2014-11-21 00:03:11 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/335588,https://static.inaturalist.org/photos/418753/medium.JPG?1374082448,,Cache River,Note the Mites.,false,2,0,false,,"Wildcat Bluff, Johnson county, Illinois, U.S.A.",37.376221,-88.93042,6,,,false,,,Green Cloverworm Moth (Hypena scabra),Hypena scabra,Green Cloverworm Moth,Insecta,118513
335880,2013-07-14 23:10:12,2013-07-14,2013-07-15 03:10:12 UTC,Eastern Time (US & Canada),,17932,treichard,2013-07-17 23:35:08 UTC,2015-10-20 00:02:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/335880,https://static.inaturalist.org/photos/419079/medium.jpg?1374104140,,"",# Green Cloverworm Moth,false,1,0,false,,"Maryland, US",39.1653095584,-76.6554381423,,obscured,,true,,"",Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
343695,2013-07-23,2013-07-23,,Central Time (US & Canada),,2203,jawinget,2013-07-24 00:30:04 UTC,2019-03-03 07:06:52 UTC,research,,http://www.inaturalist.org/observations/343695,https://static.inaturalist.org/photos/427748/medium.JPG?1374625814,,"","",false,2,1,false,,"6207 Brian Lane waterloo, IL",38.304502,-90.252146,52,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
347367,"2013-07-27, 8:30 am",2013-07-27,2013-07-27 13:30:00 UTC,Central Time (US & Canada),,18446,royaltyler,2013-07-27 15:22:25 UTC,2015-06-14 14:02:37 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/347367,https://static.inaturalist.org/photos/432697/medium.JPG?1374938552,,"","",false,1,0,false,,"Royal Hills farm, vivian, LA",32.838397,-93.915392,,,,false,,,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
354636,2013-08-02,2013-08-02,,Central Time (US & Canada),,1639,tonyg,2013-08-02 15:31:47 UTC,2014-11-21 01:04:50 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/354636,https://static.inaturalist.org/photos/442373/medium.JPG?1375457512,,Cache River,"",false,2,0,false,,"Wildcat Bluff, Johnson county, Illinois, U.S.A.",37.376224,-88.930413,13,,,false,,,Green Cloverworm Moth (Hypena scabra),Hypena scabra,Green Cloverworm Moth,Insecta,118513
355973,2013-07-28 15:10:16,2013-07-28,2013-07-28 19:10:16 UTC,Eastern Time (US & Canada),,17932,treichard,2013-08-04 02:37:06 UTC,2016-02-23 01:51:05 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/355973,https://static.inaturalist.org/photos/444003/medium.jpg?1375583867,,"","",false,1,0,false,,"Montgomery, Maryland, United States",39.1990699768,-77.1020507813,,,,false,,"",Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
360404,2013-08-07 21:00:01,2013-08-07,2013-08-08 01:00:01 UTC,Eastern Time (US & Canada),,5892,botanygirl,2013-08-09 02:43:11 UTC,2014-11-21 01:28:08 UTC,research,CC-BY,http://www.inaturalist.org/observations/360404,https://static.inaturalist.org/photos/449973/medium.jpg?1376016213,,animal,"",false,1,0,false,,"Maryland, US",39.082564942,-76.5731293254,82,private,,true,,manual,Green Cloverworm Moth (Hypena scabra),Hypena scabra,Green Cloverworm Moth,Insecta,118513
366741,2013-08-12,2013-08-12,,Central Time (US & Canada),,2203,jawinget,2013-08-16 07:01:21 UTC,2014-11-21 01:52:28 UTC,research,,http://www.inaturalist.org/observations/366741,https://static.inaturalist.org/photos/457994/medium.JPG?1376636485,,"","",false,1,0,false,,"6207 Brian Lane Waterloo, IL",38.304501,-90.252158,,,,false,,,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
367142,2013-08-15,2013-08-15,,Central Time (US & Canada),,1639,tonyg,2013-08-16 19:18:23 UTC,2014-11-21 01:53:33 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/367142,https://static.inaturalist.org/photos/458741/medium.JPG?1376680709,,Cache River,"",true,2,0,false,,"Wildcat Bluff, Johnson county, Illinois, U.S.A.",37.376236,-88.930437,105,,,false,,,Green Cloverworm Moth (Hypena scabra),Hypena scabra,Green Cloverworm Moth,Insecta,118513
368155,2013-08-17 4:25  am,2013-08-17,2013-08-17 09:25:00 UTC,Central Time (US & Canada),,18446,royaltyler,2013-08-17 18:39:32 UTC,2015-06-27 02:40:35 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/368155,https://static.inaturalist.org/photos/460128/medium.JPG?1376764775,,"","",false,1,0,false,,"Royal Hills farm, Vivian, LA",32.838813,-93.91681,6,,,false,,,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
376242,2013-08-23 15:02:56,2013-08-23,2013-08-23 19:02:56 UTC,Eastern Time (US & Canada),,19375,trosenmeier,2013-08-24 21:43:07 UTC,2014-11-21 02:25:51 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/376242,https://static.inaturalist.org/photos/470354/medium.JPG?1377380657,,"","",false,1,0,false,,"King Bird Sanctuary, Etna, NH",43.696076,-72.218881,,,,false,,,Green Cloverworm Moth (Hypena scabra),Hypena scabra,Green Cloverworm Moth,Insecta,118513
382032,2013-08-11 10:41:33,2013-08-11,2013-08-11 14:41:33 UTC,Eastern Time (US & Canada),,17932,treichard,2013-08-30 00:39:31 UTC,2015-10-19 23:55:07 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/382032,https://static.inaturalist.org/photos/477760/medium.jpg?1377823178,,"",Green Cloverworm Moth,false,1,0,false,,"Maryland, US",39.1361962949,-76.7521259409,,obscured,,true,,"",Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
382092,2013-08-20 22:31:48,2013-08-20,2013-08-21 02:31:48 UTC,Eastern Time (US & Canada),,17932,treichard,2013-08-30 00:49:57 UTC,2015-10-19 23:55:53 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/382092,https://static.inaturalist.org/photos/477831/medium.jpg?1377823808,,"",Green Cloverworm Moth,false,1,0,false,,"Maryland, US",39.1763649748,-76.7899833441,,obscured,,true,,"",Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
382912,2013-08-30 3:20 am,2013-08-30,2013-08-30 08:20:00 UTC,Central Time (US & Canada),,18446,royaltyler,2013-08-30 19:10:31 UTC,2015-09-01 21:05:01 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/382912,https://static.inaturalist.org/photos/478739/medium.JPG?1377889834,,"","",false,2,0,false,,"Royal Hills farm, Vivian, LA",32.838897,-93.915793,,,,false,,,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
387461,2013-08-30 22:59:42,2013-08-30,2013-08-31 02:59:42 UTC,Eastern Time (US & Canada),,17932,treichard,2013-09-03 23:17:18 UTC,2015-10-19 23:56:51 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/387461,https://static.inaturalist.org/photos/484625/medium.jpg?1378250267,,"",Green Cloverworm Moth,false,1,0,false,,"Pennsylvania, US",40.570274637,-77.3146449675,,obscured,,true,,"",Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
388738,2013-09-05 7:29 am,2013-09-05,2013-09-05 12:29:00 UTC,Central Time (US & Canada),,18446,royaltyler,2013-09-05 13:45:18 UTC,2015-06-29 02:31:23 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/388738,https://static.inaturalist.org/photos/486246/medium.JPG?1378388722,,"","",false,1,0,false,,"Royal Hills farm, Vivian, LA",32.838482,-93.915478,55,,,false,,,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
393147,2013-09-09 6:00 am,2013-09-09,2013-09-09 11:00:00 UTC,Central Time (US & Canada),,18446,royaltyler,2013-09-10 02:16:05 UTC,2015-06-29 23:01:54 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/393147,https://static.inaturalist.org/photos/492039/medium.JPG?1378779371,,"",a worn Hypena scabra - Green Cloverworm Moth,false,1,0,false,,"Royal Hills farm, Vivian, LA",32.838491,-93.915446,111,,,false,,,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
393150,2013-09-08 6:02 am,2013-09-08,2013-09-08 11:02:00 UTC,Central Time (US & Canada),,18446,royaltyler,2013-09-10 02:20:18 UTC,2015-06-29 23:03:10 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/393150,https://static.inaturalist.org/photos/492043/medium.jpg?1444672841,,"","",false,2,0,false,,"Royal Hills farm, Vivian, LA",32.838491,-93.915446,111,,,false,,,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
393151,2013-09-07 4:50 am,2013-09-07,2013-09-07 09:50:00 UTC,Central Time (US & Canada),,18446,royaltyler,2013-09-10 02:22:10 UTC,2015-06-29 23:02:40 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/393151,https://static.inaturalist.org/photos/492044/medium.JPG?1378779735,,"","",false,2,0,false,,"Royal Hills farm, Vivian, LA",32.838491,-93.915446,111,,,false,,,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
393156,2013-09-06 4:54 am,2013-09-06,2013-09-06 09:54:00 UTC,Central Time (US & Canada),,18446,royaltyler,2013-09-10 02:28:24 UTC,2015-06-29 23:03:00 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/393156,https://static.inaturalist.org/photos/492051/medium.jpg?1444672845,,"","",false,2,0,false,,"Royal Hills farm, Vivian, LA",32.838491,-93.915446,111,,,false,,,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
402190,2013-09-15 15:28:04,2013-09-15,2013-09-15 19:28:04 UTC,Eastern Time (US & Canada),,17932,treichard,2013-09-19 01:25:21 UTC,2015-10-19 23:36:33 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/402190,https://static.inaturalist.org/photos/503527/medium.jpg?1379553938,,"",Green Cloverworm Moth,false,1,0,false,,"Carroll, Maryland, United States",39.3928260803,-76.9878540039,,,,false,,"",Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
410905,2013-08-16 21:32:48,2013-08-16,2013-08-17 01:32:48 UTC,Eastern Time (US & Canada),,5892,botanygirl,2013-09-28 00:44:41 UTC,2016-01-14 18:23:17 UTC,research,CC-BY,http://www.inaturalist.org/observations/410905,https://static.inaturalist.org/photos/517104/medium.JPG?1380329084,,"","",false,1,0,false,,"Rice Road, Shippesburg, PA 17257",40.017978,-77.553915,125,,,false,,manual,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
411590,2013-09-28 3:10:42 PM EDT,2013-09-28,2013-09-28 19:10:42 UTC,Eastern Time (US & Canada),,4351,dyeany2,2013-09-28 22:16:15 UTC,2018-04-14 03:55:43 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/411590,https://static.inaturalist.org/photos/517987/medium.jpg?1380406642,,"","",false,2,0,false,2,"Butler County, US-PA, US",41.01247451,-80.00602066,11,,,false,gps,gps,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
411612,2013-09-27 11:03 pm,2013-09-27,2013-09-28 04:03:00 UTC,Central Time (US & Canada),,18446,royaltyler,2013-09-28 22:37:22 UTC,2015-07-02 02:29:31 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/411612,https://static.inaturalist.org/photos/518029/medium.jpg?1444268550,,"","",false,1,0,false,,"Royal Hills farm, Vivian, LA",32.838497,-93.915434,3,,,false,,,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
412315,2013-09-29 11:41:54,2013-09-29,2013-09-29 16:41:54 UTC,Central Time (US & Canada),,18079,lg_price,2013-09-29 21:30:54 UTC,2019-03-04 01:29:42 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/412315,https://static.inaturalist.org/photos/519059/medium.jpg?1380490257,,"","",true,1,0,false,,"Gregg, Texas, United States",32.506426,-94.759494,260,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
416438,2013-10-03,2013-10-03,,Eastern Time (US & Canada),,12610,susanelliott,2013-10-03 13:08:25 UTC,2014-11-21 04:23:19 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/416438,https://static.inaturalist.org/photos/524164/medium.jpg?1380805709,,"","",false,1,0,false,,"Heather Ln, Rutland Town, Vermont",43.62887,-72.939575,6,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
420062,2013-09-12 22:07:47,2013-09-12,2013-09-13 03:07:47 UTC,Central Time (US & Canada),,206,lfelliott,2013-10-06 18:45:54 UTC,2014-11-21 04:30:52 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/420062,https://static.inaturalist.org/photos/529425/medium.jpg?1381085159,,"","",false,1,0,false,,"Boone, Missouri, United States",38.94637,-92.44652,20,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
420260,"October 05, 2013 11:50",2013-10-05,2013-10-05 15:50:00 UTC,Eastern Time (US & Canada),,1000,muir,2013-10-06 21:28:42 UTC,2017-11-09 19:13:34 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/420260,https://static.inaturalist.org/photos/529694/medium.JPG?1444768137,,"",I wish I had gotten a better picture of this moth. It was under a loblolly. Well camouflaged. Interesting wing pattern.,false,1,0,false,,Chesapeake Bay Environmental Center,38.947852,-76.228452,11,,,false,,manual,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
426156,2013-10-05 15:38:51,2013-10-05,2013-10-05 19:38:51 UTC,Eastern Time (US & Canada),,20957,tapaculo99,2013-10-12 01:07:19 UTC,2014-11-21 04:45:46 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/426156,https://static.inaturalist.org/photos/536758/medium.jpg?1444289635,,"","Not really a very fitting name, but still a neat little moth with a bit of a &quot;snout&quot;. Came to lights night of October 4, 2013.",false,1,0,false,,"Thetford, Vermont, usa",43.808579,-72.210474,58,,,false,,manual,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
429372,2013-09-29 13:00:40,2013-09-29,2013-09-29 17:00:40 UTC,Eastern Time (US & Canada),,17932,treichard,2013-10-15 03:16:36 UTC,2015-10-19 23:32:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/429372,https://static.inaturalist.org/photos/540915/medium.jpg?1381807027,,"",Green Cloverworm Moth,false,1,0,false,,"Montgomery, Maryland, United States",39.1979064941,-77.1058273315,,,,false,,"",Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
430747,2013-10-16,2013-10-16,,Eastern Time (US & Canada),,6624,joannerusso,2013-10-16 16:40:03 UTC,2014-11-21 04:55:33 UTC,research,CC-BY,http://www.inaturalist.org/observations/430747,https://static.inaturalist.org/photos/542893/medium.JPG?1381941610,,moth,"",false,1,0,false,,"20 Hitchcock Rd, Rockingham, VT",43.132339,-72.525467,185,,,false,,,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
430945,2013-09-27,2013-09-27,,Eastern Time (US & Canada),,4860,rcurtis,2013-10-16 23:23:56 UTC,2014-11-21 04:55:57 UTC,research,CC-BY,http://www.inaturalist.org/observations/430945,https://static.inaturalist.org/photos/543141/medium.JPG?1381965867,,"","",false,2,0,false,,"Mogadore Reservoir, OH",41.060421,-81.355066,2718,,,false,,google,Green Cloverworm Moth (Hypena scabra),Hypena scabra,Green Cloverworm Moth,Insecta,118513
437131,2013-10-21,2013-10-21,,Central Time (US & Canada),,1639,tonyg,2013-10-22 17:33:40 UTC,2014-11-21 05:07:38 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/437131,https://static.inaturalist.org/photos/550325/medium.JPG?1382463231,,Cache River,"",false,1,0,false,,"Wildcat Bluff, Johnson county, Illinois, U.S.A.",37.376223,-88.930416,3,,,false,,,Green Cloverworm Moth (Hypena scabra),Hypena scabra,Green Cloverworm Moth,Insecta,118513
446014,2013-11-01,2013-11-01,,Eastern Time (US & Canada),,12610,susanelliott,2013-11-02 02:15:17 UTC,2014-11-21 05:31:27 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/446014,https://static.inaturalist.org/photos/561436/medium.jpg?1383358528,,"",http://mothphotographersgroup.msstate.edu/species.php?hodges=8465,false,1,0,false,,"Heather Ln, Rutland Town, Vermont",43.628844,-72.9395,1,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
453896,2013-11-06 7:31 am,2013-11-06,2013-11-06 13:31:00 UTC,Central Time (US & Canada),,18446,royaltyler,2013-11-11 20:45:03 UTC,2015-09-01 21:01:37 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/453896,https://static.inaturalist.org/photos/572780/medium.jpg?1444325010,,"","",false,2,0,false,,"",32.838482,-93.915451,,,,false,,,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
460810,2013-11-17 7:44 pm,2013-11-17,2013-11-18 01:44:00 UTC,Central Time (US & Canada),,18446,royaltyler,2013-11-18 02:50:31 UTC,2015-06-30 22:08:34 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/460810,https://static.inaturalist.org/photos/581160/medium.jpg?1444333898,,"","",false,2,0,false,,"Royal Hills farm, Vivian, LA",32.838495,-93.91544,,,,false,,,Hypena scabra,Hypena scabra,Green Cloverworm Moth,Insecta,118513
